id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
146085767,2023-01-07 14:50:47,2023-01-07,2023-01-07 20:50:47 UTC,America/Costa_Rica,4870037,vanessa_braziliensis,,2023-01-08 02:01:22 UTC,2023-01-09 08:20:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146085767,https://inaturalist-open-data.s3.amazonaws.com/photos/251078190/medium.jpeg,,,Feces ,2,0,false,2,"Limón, CR",10.5149803428,-83.5801094301,195,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146417723,2023-01-10 11:16:34,2023-01-10,2023-01-10 17:16:34 UTC,America/Costa_Rica,5300601,taylormiltenb,Taylor Miltenberger,2023-01-12 19:32:59 UTC,2023-05-06 10:24:58 UTC,research,,https://www.inaturalist.org/observations/146417723,https://static.inaturalist.org/photos/251723014/medium.jpeg,,,,3,0,false,2,Costa Rica,10.4320099233,-83.7382869725,210,,,,31189,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146437814,2023/01/05 9:16 AM,2023-01-05,2023-01-05 12:16:00 UTC,Montevideo,5749642,batitu,Adrian Antunez,2023-01-13 01:27:36 UTC,2023-05-06 10:24:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146437814,https://inaturalist-open-data.s3.amazonaws.com/photos/251758196/medium.jpg,,,,8,0,false,,"Rocha, UY",-33.8867595854,-53.9687638626,15625,,,,28902,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146481772,2023-01-13 10:27:42,2023-01-13,2023-01-13 15:27:42 UTC,Bogota,6388333,pablo_gamboa,Juan Pablo Diaz Gamboa,2023-01-13 19:34:23 UTC,2023-05-06 10:24:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146481772,https://inaturalist-open-data.s3.amazonaws.com/photos/251847729/medium.jpeg,,,,4,0,false,2,Colombia,4.2535444775,-74.6131793608,23,,,,31407,obscured,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
146501483,2023-01-13 19:17:34,2023-01-13,2023-01-14 01:17:34 UTC,America/Costa_Rica,5682024,antho2005,Anthony Ramírez Murillo,2023-01-14 01:22:33 UTC,2023-05-06 10:24:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146501483,https://inaturalist-open-data.s3.amazonaws.com/photos/251885179/medium.jpeg,,,,4,0,false,2,Costa Rica,10.461421563,-83.9011792448,241,,,,31189,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146574254,2023-01-14 11:15:26,2023-01-14,2023-01-14 14:15:26 UTC,Brasilia,1546210,cnmodesto,Celso Modesto Jr.,2023-01-15 00:58:37 UTC,2023-05-06 10:24:02 UTC,research,,https://www.inaturalist.org/observations/146574254,https://static.inaturalist.org/photos/252025878/medium.jpeg,,,,5,0,false,2,"Minas Gerais, BR",-22.0339603961,-46.3363506588,,,,,30318,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146802347,2023-01-17 22:23:02-05:00,2023-01-17,2023-01-18 03:23:02 UTC,America/Costa_Rica,3192801,camchev,Cameron Chevalier,2023-01-18 03:24:59 UTC,2023-01-18 18:05:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146802347,https://inaturalist-open-data.s3.amazonaws.com/photos/252477714/medium.jpg,,,Photos show dive,1,0,false,3,Costa Rica,10.5661454877,-84.0718364181,134,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
146988570,2023-01-20 17:46:27,2023-01-20,2023-01-20 22:46:27 UTC,Bogota,2784688,martin_suanjak,Martin Suanjak,2023-01-20 23:33:31 UTC,2024-04-21 12:52:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146988570,https://inaturalist-open-data.s3.amazonaws.com/photos/252841569/medium.jpeg,,,,5,0,false,2,"San José del Guaviare, CO-GV, CO",2.4612752872,-72.6344702982,611,,,,31436,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147246839,2023-01-23 11:43:59,2023-01-23,2023-01-23 17:43:59 UTC,Mexico City,756724,jcarlocuevas,J. Carlo Cuevas,2023-01-24 05:50:23 UTC,2023-02-10 16:42:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147246839,https://inaturalist-open-data.s3.amazonaws.com/photos/253339400/medium.jpeg,,,,2,0,false,2,"Tuxcacuesco, Jal., México",19.6908914625,-104.1383599117,49,,,,49,,open,false,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147328040,2023-01-25 07:22:58-06:00,2023-01-25,2023-01-25 13:22:58 UTC,America/Costa_Rica,1482615,frankchaves,Frank Chaves,2023-01-25 14:30:03 UTC,2023-05-06 10:23:39 UTC,research,,https://www.inaturalist.org/observations/147328040,https://static.inaturalist.org/photos/253495142/medium.jpg,,,,4,0,false,3,"Golfito, CR-PU, CR",8.5030250132,-83.3789696255,3,,,,31279,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147635989,2023-01-29 09:16:22,2023-01-29,2023-01-29 15:16:22 UTC,America/Costa_Rica,2120921,octavioruiz,Octavio Ruiz Chavarria,2023-01-29 19:14:40 UTC,2023-05-06 10:23:43 UTC,research,,https://www.inaturalist.org/observations/147635989,https://static.inaturalist.org/photos/254077471/medium.jpeg,,,,4,0,false,2,Costa Rica,10.5807681111,-84.0841267538,,,,,31189,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147673327,2023-01-29 18:11:52-06:00,2023-01-29,2023-01-30 00:11:52 UTC,Mexico City,764452,danielalva,Daniel Alva,2023-01-30 03:42:15 UTC,2024-10-02 16:13:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147673327,https://inaturalist-open-data.s3.amazonaws.com/photos/254150817/medium.jpg,,,,8,0,false,3,"Teuchitlán, JAL, MX",20.679386412,-103.8450060649,530,,,,530,,open,false,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147703529,2023-01-26 22:58:05,2023-01-26,2023-01-27 04:58:05 UTC,America/Costa_Rica,3617039,lester_fonseca,Lester Fonseca,2023-01-30 16:01:05 UTC,2023-02-01 00:05:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147703529,https://inaturalist-open-data.s3.amazonaws.com/photos/254207201/medium.jpeg,,,,1,0,false,2,"Limón, CR",10.4962887939,-83.595669073,210,,,,31189,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
147767387,2023-01-31 10:28:18,2023-01-31,2023-01-31 15:28:18 UTC,America/Panama,6455104,bethancourthjesus,Jesúsbethancourt,2023-01-31 15:29:03 UTC,2023-01-31 16:19:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/147767387,https://inaturalist-open-data.s3.amazonaws.com/photos/254327324/medium.jpeg,,,,0,0,false,2,Panama,9.0253544032,-79.5884544633,899,,,,31254,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
147859320,2023-02-01 17:32:00,2023-02-01,2023-02-01 23:32:00 UTC,America/Costa_Rica,5572737,janpablochrd,Juan Pablo Chaves Rodríguez,2023-02-02 00:23:36 UTC,2023-05-06 10:23:25 UTC,research,,https://www.inaturalist.org/observations/147859320,https://static.inaturalist.org/photos/254508352/medium.jpeg,,,"Observada nadando en el río Tuis, cerca de Canadá de La Suiza.",4,0,false,2,"Cartago, CR",9.8725248235,-83.7951424296,16,,,,31218,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
148042958,2023/01/28 6:56 AM,2023-01-28,2023-01-28 12:56:00 UTC,America/Costa_Rica,264273,rob21,Rob Foster,2023-02-04 20:24:41 UTC,2023-06-20 14:17:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/148042958,https://inaturalist-open-data.s3.amazonaws.com/photos/254860511/medium.jpeg,,,,4,0,false,,"Golfito, CR-PU, CR",8.5102828908,-83.2582695252,94,,,,31279,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
148289947,2023/02/07 12:53 PM,2023-02-07,2023-02-07 15:53:00 UTC,Montevideo,5266364,luisvescia,Luis Vescia da Rosa,2023-02-08 01:26:04 UTC,2023-05-06 10:23:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148289947,https://inaturalist-open-data.s3.amazonaws.com/photos/255334562/medium.jpeg,,,,6,0,false,,"Cerro Largo, UY",-32.278261991,-54.0977588284,198,,,,29120,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
148327598,2023-02-02 08:53:44,2023-02-02,2023-02-02 14:53:44 UTC,America/Tegucigalpa,4007396,ottoseydel,Otto Seydel,2023-02-08 17:36:03 UTC,2023-05-06 10:23:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148327598,https://inaturalist-open-data.s3.amazonaws.com/photos/255406723/medium.jpeg,,,,7,0,false,2,Honduras,15.5270967593,-87.9311081015,1463,,,,30885,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
148441397,2023-02-06 10:12:17-03:00,2023-02-06,2023-02-06 13:12:17 UTC,America/Argentina/Cordoba,3083185,raphaelkurz,Raphael Kurz,2023-02-10 10:57:24 UTC,2024-03-22 19:49:19 UTC,research,,https://www.inaturalist.org/observations/148441397,https://static.inaturalist.org/photos/255628345/medium.jpg,,,,6,0,false,3,Argentina,-27.4147658744,-58.705113904,3629,,,,29727,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
148486328,2023-02-10 14:18:34-06:00,2023-02-10,2023-02-10 20:18:34 UTC,Mexico City,2473769,jjbucio,,2023-02-11 01:20:06 UTC,2023-05-06 10:23:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148486328,https://inaturalist-open-data.s3.amazonaws.com/photos/255714075/medium.jpg,,,,5,1,false,3,"Laguna Pajaritos, Coatzacoalcos, VER, MX",18.1547630303,-94.4152299417,24,,,,24,,open,false,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
148784346,2023/02/11 11:36 AM,2023-02-11,2023-02-11 17:36:00 UTC,America/Costa_Rica,2464103,fedecrc,Federico Figueroa Cabezas,2023-02-14 21:15:38 UTC,2023-05-06 10:22:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/148784346,https://inaturalist-open-data.s3.amazonaws.com/photos/256277143/medium.jpg,,,,4,0,false,,Costa Rica,10.8655252102,-84.7327225258,781,,,,31169,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
148912230,2023-02-11,2023-02-11,,America/Costa_Rica,5924490,sellerr,Sellermoon,2023-02-16 18:13:15 UTC,2023-05-06 10:22:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148912230,https://inaturalist-open-data.s3.amazonaws.com/photos/256521879/medium.jpeg,,,,5,0,false,2,Costa Rica,10.802878035,-84.6235193954,598,,,,31169,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
149066740,2023-02-06 13:48:31,2023-02-06,2023-02-06 19:48:31 UTC,Mexico City,1385772,gerardotorrescantu,Gerardo Benjamín Torres Cantú,2023-02-18 20:07:41 UTC,2023-02-20 16:31:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/149066740,https://static.inaturalist.org/photos/256808255/medium.jpeg,,,,3,0,false,2,Nacimiento del Río Atoyac,18.9267295935,-96.8767239153,262,,,,262,,open,false,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
149245489,2023-02-20 12:35:49-05:00,2023-02-20,2023-02-20 17:35:49 UTC,America/Costa_Rica,995154,mai9,Mai Fahmy,2023-02-20 17:37:18 UTC,2023-05-06 10:22:51 UTC,research,,https://www.inaturalist.org/observations/149245489,https://static.inaturalist.org/photos/257145139/medium.jpg,,,,3,0,false,3,"Puntarenas, CR",9.116778825,-83.7983173689,282,,,,31254,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
149274665,2023-02-04 17:09:15,2023-02-04,2023-02-04 23:09:15 UTC,America/Costa_Rica,1293892,sychen,,2023-02-20 23:12:07 UTC,2023-05-06 10:22:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149274665,https://inaturalist-open-data.s3.amazonaws.com/photos/257197710/medium.jpeg,,,,5,0,false,2,Costa Rica,9.9222062546,-83.5853933537,210,,,,31218,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
149521820,2023-02-21 07:17:04,2023-02-21,2023-02-21 10:17:04 UTC,Brasilia,5999661,kaiane,,2023-02-24 01:41:16 UTC,2023-05-06 10:22:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149521820,https://inaturalist-open-data.s3.amazonaws.com/photos/257665443/medium.jpeg,,,,4,0,false,2,Brazil,-26.1879050017,-48.7697654389,35,,,,29891,,obscured,true,gps,gps,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
149788474,2023/02/26 10:52 AM,2023-02-26,2023-02-26 15:52:00 UTC,America/Guayaquil,94228,jcamacho,Jaime Camacho,2023-02-27 02:07:40 UTC,2023-05-06 10:22:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149788474,https://inaturalist-open-data.s3.amazonaws.com/photos/258162275/medium.jpeg,,,,4,0,false,,"Guayas, EC",-2.0978166308,-79.9849468605,2,,,,31441,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
150026777,2023-02-25 10:46:37,2023-02-25,2023-02-25 15:46:37 UTC,America/Guayaquil,2486648,benjaminnavas,Benjamin Navas,2023-03-02 02:17:45 UTC,2024-05-01 19:13:30 UTC,research,,https://www.inaturalist.org/observations/150026777,https://static.inaturalist.org/photos/258617330/medium.jpeg,,,,0,0,false,2,"Guayas, EC",-2.0533993204,-79.9187548214,334,,,,31441,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
150260321,2023/03/04 11:24,2023-03-04,2023-03-04 14:24:00 UTC,Brasilia,5694904,victorhugorebecchisiqueira,Victor Hugo Rebecchi Siqueira,2023-03-05 00:08:28 UTC,2023-03-12 00:40:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150260321,https://inaturalist-open-data.s3.amazonaws.com/photos/259052482/medium.jpeg,,,Fezes de lontra? Foi na pedra de uma cachoeira que encontrei estas fezes no centro da cachoeira.,1,0,false,,"Rio de Janeiro, BR",-22.5559845008,-43.0650194994,4,,,,30278,,obscured,true,,,Lontra-neotropical,Lontra longicaudis,Nutria de río,Mammalia,41778
150523754,2023/01/22 9:18 AM,2023-01-22,2023-01-22 14:18:00 UTC,Bogota,449857,diegobotero,Diego A. Botero-Álvarez,2023-03-07 22:12:52 UTC,2024-07-24 18:38:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/150523754,https://inaturalist-open-data.s3.amazonaws.com/photos/259567298/medium.jpg,,,,0,0,false,,"Antioquia, CO",5.8619443192,-75.2564808855,1094,,,,31368,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
150637455,2023/02/21 9:52 AM,2023-02-21,2023-02-21 15:52:00 UTC,America/Costa_Rica,1160596,quinn16,Quinn Diaz,2023-03-09 07:15:30 UTC,2023-03-09 18:40:01 UTC,research,,https://www.inaturalist.org/observations/150637455,https://static.inaturalist.org/photos/259788216/medium.jpg,,,,2,0,false,,Costa Rica,10.495340597,-84.1040715321,4296,,,,31189,obscured,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
150694617,2023/03/08 8:04 AM,2023-03-08,2023-03-08 11:04:00 UTC,America/Argentina/Cordoba,5212013,ttamagno,Tomás Tamagno,2023-03-10 00:06:28 UTC,2024-05-02 23:36:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/150694617,https://inaturalist-open-data.s3.amazonaws.com/photos/259891996/medium.jpeg,,,,6,0,false,,"Paraná, AR-ER, AR",-31.6569746029,-60.3195197742,4,,,,29199,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
150915364,2023/02/19 08:35,2023-02-19,2023-02-19 11:35:00 UTC,Brasilia,4040679,miguelmagro,,2023-03-12 11:42:31 UTC,2023-03-14 08:23:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150915364,https://inaturalist-open-data.s3.amazonaws.com/photos/260314415/medium.jpeg,,,,3,0,false,,"São Paulo, BR",-20.648078921,-49.0790770612,15,,,,30453,,obscured,true,,,vydra jihoamerická,Lontra longicaudis,Nutria de río,Mammalia,41778
150918216,2023-03-12 06:23:25-06:00,2023-03-12,2023-03-12 12:23:25 UTC,America/Costa_Rica,6521391,parkerdavis23,,2023-03-12 12:24:23 UTC,2023-03-14 02:28:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/150918216,https://inaturalist-open-data.s3.amazonaws.com/photos/260319869/medium.jpg,,,,2,0,false,3,Costa Rica,10.4587539944,-84.102258032,99,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
150918218,2023-03-12 08:20:20-04:00,2023-03-12,2023-03-12 12:20:20 UTC,America/Costa_Rica,5564109,james_ecology,James Treadwell,2023-03-12 12:24:25 UTC,2023-03-14 02:28:51 UTC,research,,https://www.inaturalist.org/observations/150918218,https://static.inaturalist.org/photos/260319874/medium.jpg,,,,2,0,false,3,Costa Rica,10.494127126,-84.0943778518,10,,,,31189,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
151035351,2023-03-12 09:27:23,2023-03-12,2023-03-12 14:27:23 UTC,Bogota,3546498,luisalbertohernandezguanipa,Luis Alberto Hernandez Guanipa,2023-03-13 14:21:42 UTC,2024-04-03 13:52:37 UTC,research,,https://www.inaturalist.org/observations/151035351,https://static.inaturalist.org/photos/260538989/medium.jpeg,,,,4,0,false,2,"Antioquia, CO",6.0643627522,-74.6765186004,1907,,,,31362,,obscured,true,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
151094382,2023/03/12 10:34 AM,2023-03-12,2023-03-12 15:34:00 UTC,Bogota,5279444,rojo_pajarero,Jerson Marín,2023-03-14 03:05:39 UTC,2023-05-06 10:19:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151094382,https://inaturalist-open-data.s3.amazonaws.com/photos/260650750/medium.jpeg,,,,5,0,false,,"Antioquia, CO",6.1755967126,-74.7417751704,8,,,,31362,obscured,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
151171143,2023/03/12 10:28 AM,2023-03-12,2023-03-12 15:28:00 UTC,Bogota,1236467,smejiadu,Santi MD,2023-03-15 00:40:42 UTC,2023-03-22 05:01:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151171143,https://inaturalist-open-data.s3.amazonaws.com/photos/260791672/medium.jpeg,,,,4,0,false,,"Antioquia, CO",6.0788339193,-74.6265278795,,,,,31362,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
151191894,2023-03-14,2023-03-14,,Quito,2581636,danplant,danplant,2023-03-15 07:19:27 UTC,2023-05-06 10:19:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151191894,https://inaturalist-open-data.s3.amazonaws.com/photos/260831667/medium.jpeg,,,créditos: Matt Nieto . https://twitter.com/Matt_NH9/status/1635761284384796672?t=WqxB8Uys-Rc5VhcaLZjN_g&s=19,4,1,false,2,"Piura, PE-PI, PE",-5.1530711181,-80.6888992763,2505,,,,31389,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
151422600,2023/03/12 10:29 AM,2023-03-12,2023-03-12 15:29:00 UTC,Bogota,3554043,angiebird,,2023-03-17 21:10:17 UTC,2023-05-06 10:19:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151422600,https://inaturalist-open-data.s3.amazonaws.com/photos/261265569/medium.jpeg,,,,5,0,false,,"Antioquia, CO",6.1163365304,-74.7292442732,296,,,,31362,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
151449575,2023/03/10 10:31 AM,2023-03-10,2023-03-10 15:31:00 UTC,America/Panama,1691841,anewmark,Andrew Newmark,2023-03-18 03:02:19 UTC,2023-05-06 10:18:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151449575,https://inaturalist-open-data.s3.amazonaws.com/photos/261317899/medium.jpg,,,,4,0,false,,"Panamá, PA",8.8946788103,-78.5079305836,,,,,31262,,obscured,true,,,Northern Neotropical River Otter,Lontra longicaudis annectens,Nutria de río,Mammalia,197922
151727068,2023-03-18 12:59:50,2023-03-18,2023-03-18 17:59:50 UTC,America/Guayaquil,1052782,amazoonico,amaZOOnico,2023-03-20 13:56:35 UTC,2023-11-14 18:03:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151727068,https://inaturalist-open-data.s3.amazonaws.com/photos/261838044/medium.jpeg,,,Rubén.        Huellas de nutria,2,0,false,2,Ecuador,-1.1991456737,-77.4813456384,9,,,,31448,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
151960141,2023/03/03 11:08,2023-03-03,2023-03-03 14:08:00 UTC,Brasilia,6204545,kennedy-borges-road,KENNEDY BORGES,2023-03-22 20:35:07 UTC,2023-05-06 10:18:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151960141,https://inaturalist-open-data.s3.amazonaws.com/photos/262274300/medium.jpeg,,,,3,0,false,,"Goiás, BR",-18.2766950001,-52.8035113012,3285,,,,30666,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
151992878,2023-02-12 06:30:39,2023-02-12,2023-02-12 09:30:39 UTC,America/Argentina/Cordoba,4994603,benetti1,Benetti Maria Elisa,2023-03-23 02:55:30 UTC,2023-05-06 10:18:51 UTC,research,,https://www.inaturalist.org/observations/151992878,https://static.inaturalist.org/photos/262336108/medium.jpeg,,,,2,0,false,2,"Entre Ríos, AR",-33.1769121268,-59.2878895607,187,,,,29012,,obscured,true,gps,gps,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
152117441,2023-03-20 16:28:42-06:00,2023-03-20,2023-03-20 22:28:42 UTC,Mexico City,4164482,alondrabeta,alondra betancourt,2023-03-24 08:56:38 UTC,2023-05-06 10:18:52 UTC,research,,https://www.inaturalist.org/observations/152117441,https://static.inaturalist.org/photos/262560247/medium.jpg,,,,5,0,false,3,"Calle el Terraplén, Mandinga y Matoza, VER, MX",19.0501305,-96.0777195,4,,,,4,,open,false,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
152237136,2023/03/24 4:59 PM,2023-03-24,2023-03-24 19:59:00 UTC,Buenos Aires,5070568,tuckylozano,,2023-03-25 13:13:47 UTC,2024-01-13 22:18:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152237136,https://inaturalist-open-data.s3.amazonaws.com/photos/262780531/medium.jpg,,,,3,0,false,,Argentina,-34.7530712689,-58.3128223548,2,,,,28790,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
152296738,2023/03/24 4:39 PM,2023-03-24,2023-03-24 19:39:00 UTC,Buenos Aires,4235031,lechuzoologo,Ezequiel Racker,2023-03-25 21:49:58 UTC,2024-03-09 18:32:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/152296738,https://inaturalist-open-data.s3.amazonaws.com/photos/262887935/medium.jpg,,,,9,0,false,,Argentina,-34.7736546484,-58.2972382617,391,,,,28790,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
152303041,2023-02-28 09:56:19-07:00,2023-02-28,2023-02-28 16:56:19 UTC,America/Costa_Rica,444712,covillbirdy,Joshua Wade Covill,2023-03-25 22:48:53 UTC,2023-05-06 10:18:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152303041,https://inaturalist-open-data.s3.amazonaws.com/photos/262900467/medium.jpg,,,,4,0,false,3,Costa Rica,10.4422283403,-84.1772522626,40,,,,31189,,obscured,true,,,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
152823812,2023/03/30 6:42 AM,2023-03-30,2023-03-30 12:42:00 UTC,Chihuahua,705671,lorospericos,Javier Cruz Nieto,2023-03-30 12:49:17 UTC,2023-10-23 00:06:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152823812,https://inaturalist-open-data.s3.amazonaws.com/photos/263867260/medium.jpg,,,,4,0,false,,"Madera, Chih., México",29.0449721294,-108.282533884,15,,,,15,,open,false,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
152862816,2023/03/15 11:15 AM,2023-03-15,2023-03-15 17:15:00 UTC,America/Costa_Rica,1482221,marcelce,Marcel Esquivel,2023-03-30 20:06:51 UTC,2023-08-10 23:58:29 UTC,research,,https://www.inaturalist.org/observations/152862816,https://static.inaturalist.org/photos/263936823/medium.jpg,,,,4,0,false,,"Puntarenas, CR",9.3716170009,-83.849795955,31,,,,31245,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
153728561,2023-04-06,2023-04-06,,Mexico City,4709955,christiano_aguirre,,2023-04-06 20:29:47 UTC,2023-04-06 22:08:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/153728561,https://inaturalist-open-data.s3.amazonaws.com/photos/265548805/medium.jpeg,,," Al momento de encontrarla no tenía escala adecuada, la tapa tiene un diámetro de 2.7 cm aproximadamente. La excreta contiene escamas de pez y restos de exoesqueleto de algún crustaceo.",0,0,false,2,"61373 Mich., México",18.8933523415,-100.7320215181,14,,,,14,,open,false,gps,gps,Nutria de río,Lontra longicaudis,Nutria de río,Mammalia,41778
154258713,2023-04-09 16:17:19,2023-04-09,2023-04-09 21:17:19 UTC,America/Guayaquil,1052782,amazoonico,amaZOOnico,2023-04-10 12:10:59 UTC,2023-11-14 18:03:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/154258713,https://inaturalist-open-data.s3.amazonaws.com/photos/266533577/medium.jpeg,,,Rubén.        Huellas de  nutria,0,0,false,2,Ecuador,-1.1487910907,-77.4828320066,8,,,,31448,,obscured,true,,,Lontra   longicaudis,Lontra longicaudis,Nutria de río,Mammalia,41778
154332055,2023/04/07 12:45 PM,2023-04-07,2023-04-07 15:45:00 UTC,America/Argentina/Cordoba,2452225,facundo13,Facundo Quintela,2023-04-10 21:08:52 UTC,2023-05-06 10:17:57 UTC,research,,https://www.inaturalist.org/observations/154332055,https://static.inaturalist.org/photos/266655019/medium.jpg,,,,6,0,false,,"Entre Ríos, AR",-31.8514533894,-58.317906243,6846,,,,29173,,obscured,true,,,Neotropical River Otter,Lontra longicaudis,Nutria de río,Mammalia,41778
